Fecha,Tipo Espuma,No. Corrida,No. Block,Tipo Unidad,No. Lote,Tipo Ajuste,Tipo Defecto,OK/NG,Largo der. ,Ancho,Alto,Flujo de Aire,Peso,Volumen,Densidad,Largo Requerido en caliente,Largo requerido en frio,Largo Real vs Requerido (cm),%
4/3/2017,"C15,6-20",,1,Inicio ,S0317,=,=,=,170,135,0,51,35,2.43,14.38,,,,
4/3/2017,"C15,6-20",,2,,S0317,V?163,=,OK,208,135,0,50,44.95,2.98,15.1,,,,
4/3/2017,"C15,6-20",,3,,S0317,"V?165,3",=,OK,154,135.5,0,52,33.75,2.22,15.2,1,,,
4/3/2017,"C15,6-20",,4,,S0317,=,=,OK,153.5,135,0,54,33.85,2.2,15.41,2,,,
4/3/2017,"C15,6-20",,5,,S0317,"V?167,7",=,OK,153,135,0,55,33.55,2.19,15.32,3,,,
4/3/2017,"C15,6-20",,6,,S0317,=,=,OK,154,135,0,54,33.7,2.2,15.29,4,,,
4/3/2017,"C15,6-20",,7,,S0317,=,=,OK,154,135,0,55,33.45,2.2,15.17,5,,,
4/3/2017,"C15,6-20",,8,,S0317,=,=,OK,154,136,0,54,33.85,2.24,15.13,6,,,
4/3/2017,"C15,6-20",,9,,S0317,=,=,OK,154,135,0,53,33.6,2.2,15.24,7,,,
4/3/2017,"C15,6-20",,10,,S0317,=,=,OK,154,135.5,0,57,33.8,2.22,15.22,8,,,
4/3/2017,"C15,6-20",,11,,S0317,=,=,OK,154,135,0,59,33.45,2.2,15.17,9,,,
4/3/2017,"C15,6-20",,12,,S0317,=,=,OK,154,135,0,60,33.5,2.2,15.2,10,,,
4/3/2017,"C15,6-20",,13,,S0317,=,=,OK,154,135,0,59,33.45,2.2,15.17,11,,,
4/3/2017,"C15,6-20",,14,,S0317,=,=,OK,154,135,0,60,33.5,2.2,15.2,12,,,
4/3/2017,"C15,6-20",,15,,S0317,=,=,OK,154,135,0,59,33.45,2.2,15.17,13,,,
4/3/2017,"C15,6-20",,16,,S0317,=,=,OK,154,135,0,60,33.5,2.2,15.2,14,,,
4/3/2017,"C15,6-20",,17,,S0317,=,=,OK,154,135,0,59,33.45,2.2,15.17,15,,,
4/3/2017,"C15,6-20",,18,,S0317,=,=,OK,154,135,0,60,33.5,2.2,15.2,16,,,
4/3/2017,"C15,6-20",,19,,S0317,=,=,OK,154,135,0,58,33.65,2.2,15.27,17,,,
4/3/2017,"C15,6-20",,20,,S0317,=,=,OK,154,136,0,60,33.6,2.24,15.02,18,,,
4/3/2017,"C15,6-20",,21,,S0317,=,=,OK,154,136,0,58,33.75,2.24,15.09,19,,,
4/3/2017,"C15,6-20",,22,,S0317,=,=,OK,154,135.5,0,59,33.6,2.22,15.13,20,,,
4/3/2017,"C15,6-20",,23,,S0317,=,=,OK,153,135,0,63,33.55,2.19,15.32,21,,,
4/3/2017,"C15,6-20",,24,,S0317,=,=,OK,154,135,0,62,33.9,2.2,15.38,22,,,
4/3/2017,"C15,6-20",,25,,S0317,=,=,OK,154,136,0,58,33.7,2.24,15.06,23,,,
4/3/2017,"C15,6-20",,26,,S0317,=,=,OK,155,135.5,0,59,33.85,2.24,15.14,24,,,
4/3/2017,"C15,6-20",,27,,S0317,=,=,OK,154,135,0,60,33.7,2.2,15.29,25,,,
4/3/2017,"C15,6-20",,28,,S0317,=,=,OK,154,135,0,62,33.65,2.2,15.27,26,,,
4/3/2017,"C15,6-20",,29,,S0317,=,=,OK,154,136,0,60,33.6,2.24,15.02,27,,,
4/3/2017,"C15,6-20",,30,,S0317,=,=,OK,154.5,135,0,61,33.6,2.21,15.19,28,,,
4/3/2017,"C15,6-20",,31,,S0317,=,=,OK,155,135.5,0,60,33.75,2.24,15.1,29,,,
4/3/2017,"C15,6-20",,32,,S0317,=,=,OK,154,135,0,55,33.4,2.2,15.15,30,,,
4/3/2017,"C15,6-20",,33,,S0317,=,=,OK,155,135,0,54,33.7,2.22,15.19,31,,,
4/3/2017,"C15,6-20",,34,,S0317,=,=,OK,155,135,0,59,33.55,2.22,15.12,32,,,
4/3/2017,"C15,6-20",,35,,S0317,=,=,OK,154,135,0,58,33.8,2.2,15.33,33,,,
4/3/2017,"C15,6-20",,36,,S0317,=,=,OK,154,135,0,60,33.65,2.2,15.27,34,,,
4/3/2017,"C15,6-20",,37,,S0317,=,=,OK,154,135,0,59,33.2,2.2,15.06,35,,,
4/3/2017,"C15,6-20",,38,,S0317,=,=,OK,154,135,0,60,33.35,2.2,15.13,36,,,
4/3/2017,"C15,6-20",,39,,S0317,=,=,OK,154,134,0,59,33.55,2.17,15.45,37,,,
4/3/2017,"C15,6-20",,40,,S0317,=,=,OK,154,134.5,0,58,33.6,2.19,15.36,38,,,
4/3/2017,"C15,6-20",,41,,S0317,=,=,OK,154,135,0,62,33.75,2.2,15.31,39,,,
4/3/2017,"C15,6-20",,42,,S0317,=,=,OK,154,135,0,60,33.75,2.2,15.31,40,,,
4/3/2017,"C15,6-20",,43,,S0317,=,=,OK,154,135,0,63,33.75,2.2,15.31,41,,,
4/3/2017,"C15,6-20",,44,,S0317,=,=,OK,154,136,0,62,33.8,2.24,15.11,42,,,
4/3/2017,"C15,6-20",,45,,S0317,=,=,OK,154,135,0,61,33.7,2.2,15.29,43,,,
4/3/2017,"C15,6-20",,46,,S0317,=,=,OK,154,135.5,0,62,33.65,2.22,15.15,44,,,
4/3/2017,"C15,6-20",,47,,S0317,=,=,OK,154,135,0,62,33.7,2.2,15.29,45,,,
4/3/2017,"C15,6-20",,48,,S0317,=,=,OK,155,135,0,62,33.65,2.22,15.17,46,,,
4/3/2017,"C15,6-20",,49,,S0317,=,=,OK,154,136,0,61,33.85,2.24,15.13,47,,,
4/3/2017,"C15,6-20",,50,,S0317,=,=,OK,155,135,0,62,33.7,2.22,15.19,48,,,
4/3/2017,"C15,6-20",,51,,S0317,=,=,OK,156,135,0,62,33.8,2.23,15.14,49,,,
4/3/2017,"C15,6-20",,52,,S0317,=,=,OK,153,135,0,59,33.9,2.19,15.48,50,,,
4/3/2017,"C15,6-20",,53,,S0317,=,=,OK,154,136,0,60,33.5,2.24,14.97,51,,,
4/3/2017,"C15,6-20",,54,Muestra,S0317,=,=,OK,48,135,0,60,9.8,0.69,14.26,Muestra,,,
4/3/2017,"C15,6-20",,55,,S0317,=,=,OK,140,135,0,58,30,2,14.97,1,,,
4/3/2017,"C15,6-20",,56,,S0317,=,=,OK,139,135.5,0,57,30.05,2,14.99,2,,,
4/3/2017,"C15,6-20",,57,,S0317,=,=,OK,139,135,0,58,30.2,1.99,15.18,3,,,
4/3/2017,"C15,6-20",,58,,S0317,=,=,OK,139,135.5,0,57,30.05,2,14.99,4,,,
4/3/2017,"C15,6-20",,59,,S0317,=,=,OK,139,135,0,58,30.2,1.99,15.18,5,,,
4/3/2017,"C15,6-20",,60,,S0317,=,=,OK,139,135.5,0,62,30,2,14.97,6,,,
4/3/2017,"C15,6-20",,61,,S0317,=,=,OK,139,135,0,60,30,1.99,15.08,7,,,
4/3/2017,"C15,6-20",,62,,S0317,=,=,OK,138.5,135,0,64,30.2,1.98,15.23,8,,,
4/3/2017,"C15,6-20",,63,,S0317,=,=,OK,139,135,0,62,30.05,1.99,15.1,9,,,
4/3/2017,"C15,6-20",,64,,S0317,=,=,OK,139,135.5,0,60,30.05,2,14.99,10,,,
4/3/2017,"C15,6-20",,65,,S0317,=,=,OK,139,135,0,59,30.1,1.99,15.13,11,,,
4/3/2017,"C15,6-20",,66,,S0317,=,=,OK,139,135.5,0,65,30.5,2,15.22,12,,,
4/3/2017,"C15,6-20",,67,,S0317,=,=,OK,139,136,0,62,30,2.02,14.86,13,,,
4/3/2017,"C15,6-20",,68,,S0317,=,=,OK,139,135,0,61,30.15,1.99,15.15,14,,,
4/3/2017,"C15,6-20",,69,,S0317,=,=,OK,139,135,0,60,30,1.99,15.08,15,,,
4/3/2017,"C15,6-20",,70,,S0317,=,=,OK,138,135,0,62,29.95,1.98,15.16,16,,,
4/3/2017,"C15,6-20",,71,,S0317,=,=,OK,139,135,0,62,29.85,1.99,15,17,,,
4/3/2017,"C15,6-20",,72,,S0317,=,=,OK,138.5,135,0,62,30.35,1.98,15.31,18,,,
4/3/2017,"C15,6-20",,73,,S0317,=,=,OK,139,135,0,61,30.15,1.99,15.15,19,,,
4/3/2017,"C15,6-20",,74,,S0317,=,=,OK,138.5,135,0,59,30.1,1.98,15.18,20,,,
4/3/2017,"C15,6-20",,75,,S0317,=,=,OK,138,135,0,60,30.2,1.98,15.29,21,,,
4/3/2017,"C15,6-20",,76,,S0317,=,=,OK,138.5,135,0,59,30.1,1.98,15.18,22,,,
4/3/2017,"C15,6-20",,77,,S0317,=,=,OK,138,135,0,60,30.2,1.98,15.29,23,,,
4/3/2017,"C15,6-20",,78,,S0317,=,=,OK,138,135.5,0,61,39.1,1.99,19.65,24,,,
4/3/2017,"C15,6-20",,79,,S0317,=,=,OK,138.5,135,0,60,30.65,1.98,15.46,25,,,
4/3/2017,"C15,6-20",,80,,S0317,=,=,OK,139,135,0,61,29.85,1.99,15,26,,,
4/3/2017,"C15,6-20",,81,,S0317,=,=,OK,138.5,135,0,59,30,1.98,15.13,27,,,
4/3/2017,"C15,6-20",,82,,S0317,=,=,OK,138,134.5,0,60,29.85,1.96,15.22,28,,,
4/3/2017,"C15,6-20",,83,,S0317,=,=,OK,139,134.5,0,61,30.45,1.97,15.42,29,,,
4/3/2017,"C15,6-20",,84,,S0317,=,=,OK,138,135,0,60,31.45,1.98,15.92,30,,,
4/3/2017,"C15,6-20",,85,,S0317,=,=,OK,139,136,0,58,30.1,2.02,14.91,31,,,
4/3/2017,"C15,6-20",,86,,S0317,=,=,OK,138,136,0,60,30.25,2,15.09,32,,,
4/3/2017,"C15,6-20",,87,,S0317,=,=,OK,138,135,0,61,30.05,1.98,15.21,33,,,
4/3/2017,"C15,6-20",,88,,S0317,=,=,OK,139,135.5,0,61,31.25,2,15.59,34,,,
4/3/2017,"C15,6-20",,89,,S0317,=,=,OK,138,135,0,59,30.15,1.98,15.26,35,,,
4/3/2017,"C15,6-20",,90,,S0317,=,=,OK,138,135,0,58,30,1.98,15.19,36,,,
4/3/2017,"C15,6-20",,91,,S0317,=,=,OK,139,135,0,59,29.95,1.99,15.05,37,,,
4/3/2017,"C15,6-20",,92,,S0317,=,=,OK,138,134.5,0,57,30.25,1.96,15.43,38,,,
4/3/2017,"C15,6-20",,93,,S0317,=,=,OK,139,136,0,64,30.4,2.02,15.06,39,,,
4/3/2017,"C15,6-20",,94,,S0317,=,Fuera medida,OK,109,135,0,=,22.5,1.56,14.42,,,,
4/3/2017,"C15,6-20",,95,Final,S0317,=,=,=,110,135,0,=,32,1.57,20.32,,,,
4/3/2017,M24-30,,96,Inicio ,S0317,=,=,=,310,195,99,44,115.25,5.98,19.26,,,,
4/3/2017,M24-30,,97,,S0317,=,=,OK,306,195,102,41,127.15,6.09,20.89,1,,,
4/3/2017,M24-30,,98,,S0317,=,=,OK,311,195,105,42,132,6.37,20.73,2,,,
4/3/2017,M24-30,,99,,S0317,=,=,OK,308,195,105,44,135.7,6.31,21.52,3,,,
4/3/2017,M24-30,,100,,S0317,=,=,OK,312,195,108,46,136.55,6.57,20.78,4,,,
4/3/2017,M24-30,,101,,S0317,=,=,OK,307,195,112,47,140.05,6.7,20.89,5,,,
4/3/2017,M24-30,,102,,S0317,=,=,OK,280,195,112,45,123,6.12,20.11,1,,,
4/3/2017,M24-30,,103,,S0317,=,=,OK,277,195,108,47,121.05,5.83,20.75,2,,,
4/3/2017,M24-30,,104,,S0317,=,=,OK,280,195,106,45,118.95,5.79,20.55,3,,,
4/3/2017,M24-30,,105,,S0317,=,=,OK,276,195,104.5,46,118.3,5.62,21.03,4,,,
4/3/2017,M24-30,,106,,S0317,=,=,OK,280,195,104,47,116.95,5.68,20.6,5,,,
4/3/2017,M24-30,,107,,S0317,=,=,OK,276,195,104.5,45,119.05,5.62,21.17,6,,,
4/3/2017,M24-30,,108,,S0317,=,=,OK,281,195,104,50,118.25,5.7,20.75,7,,,
4/3/2017,M24-30,,109,,S0317,=,=,OK,277,195,108,48,121.1,5.83,20.76,8,,,
4/3/2017,M24-30,,110,Muestra,S0317,=,=,OK,282,195,110,50,122.55,6.05,20.26,1,,,
4/3/2017,M24-30,,111,,S0317,=,=,OK,204,195,108,43,91.7,4.3,21.34,2,,,
4/3/2017,M24-30,,112,,S0317,=,=,OK,210,195,108,49,92.15,4.42,20.84,3,,,
4/3/2017,M24-30,,113,,S0317,=,=,OK,204,195,111,45,91.45,4.42,20.71,4,,,
4/3/2017,M24-30,,114,,S0317,=,=,OK,209,195,112,47,92.6,4.56,20.29,5,,,
4/3/2017,M24-30,,115,,S0317,=,=,OK,204,195,112,45,91,4.46,20.42,6,,,
4/3/2017,M24-30,,116,,S0317,H2O?,=,OK,209,195,111,38,93,4.52,20.56,7,,,
4/3/2017,M24-30,,117,,S0317,=,=,OK,210,195,111,42,95.55,4.55,21.02,8,,,
4/3/2017,M24-30,,118,,S0317,=,=,OK,207,195,109,48,93.65,4.4,21.29,9,,,
4/3/2017,M24-30,,119,,S0317,=,=,OK,204,195,108,40,92.9,4.3,21.62,10,,,
4/3/2017,M24-30,,120,,S0317,=,=,OK,208,195,107,38,91.95,4.34,21.19,11,,,
4/3/2017,M24-30,,121,,S0317,=,=,OK,204,195,107,39,92.4,4.26,21.71,12,,,
4/3/2017,M24-30,,122,,S0317,=,=,OK,208,195,106,35,91.5,4.3,21.28,13,,,
4/3/2017,M24-30,,123,,S0317,=,=,OK,204,195,106,36,92,4.22,21.82,14,,,
4/3/2017,M24-30,,124,,S0317,=,=,OK,209,195,107.5,36,91.7,4.38,20.93,15,,,
4/3/2017,M24-30,,125,,S0317,=,=,OK,244,195,107,35,110.1,5.09,21.63,,,,
4/3/2017,M24-30,,126,,S0317,=,=,OK,248,195,104,33,108.65,5.03,21.6,,,,
4/3/2017,M24-30,,127,,S0317,=,=,OK,244,195,105,37,108.8,5,21.78,,,,
4/3/2017,M24-30,,128,,S0317,=,=,OK,250,195,104,36,108.6,5.07,21.42,,,,
4/3/2017,M24-30,,129,,S0317,=,=,OK,244,195,104,35,109.75,4.95,22.18,,,,
4/3/2017,M24-30,,130,,S0317,=,=,OK,250,195,104,38,109.15,5.07,21.53,,,,
4/3/2017,M24-30,,131,,S0317,=,=,OK,244,195,104,40,109.05,4.95,22.04,,,,
4/3/2017,M24-30,,132,,S0317,=,=,OK,249,195,104.5,40,109.05,5.07,21.49,,,,
4/3/2017,M24-30,,133,,S0317,=,=,OK,242,195,104.5,40,109.2,4.93,22.14,,,,
4/3/2017,M24-30,,134,,S0317,=,=,OK,248,195,104,38,108.3,5.03,21.53,,,,
4/3/2017,M24-30,,135,,S0317,=,=,OK,244,195,104,39,108.45,4.95,21.92,,,,
4/3/2017,M24-30,,136,,S0317,=,=,OK,250,195,104,40,108.7,5.07,21.44,,,,
4/3/2017,M24-30,,137,,S0317,Ajuste H2O,=,OK,246,195,104,41,108.9,4.99,21.83,,,,
4/3/2017,M24-30,,138,,S0317,=,=,OK,249,195,104,40,108.5,5.05,21.49,,,,
4/3/2017,M24-30,,139,,S0317,=,=,OK,243,195,104.5,36,108.7,4.95,21.95,,,,
4/3/2017,M24-30,,140,,S0317,=,=,OK,248,195,105,38,108.8,5.08,21.43,,,,
4/3/2017,M24-30,,141,Cambio,S0317,=,=,OK,241,195,104,36,109.15,4.89,22.33,,,,
4/3/2017,M24-30BL,,142,,S0317,=,=,OK,223,195,104,35,97.1,4.52,21.47,,,,
4/3/2017,M24-30BL,,143,,S0317,=,=,OK,218,195,105,36,97.2,4.46,21.78,,,,
4/3/2017,M24-30BL,,144,,S0317,=,=,OK,224,195,104.5,37,97.3,4.56,21.32,,,,
4/3/2017,M24-30BL,,145,,S0317,=,=,OK,218,195,105,36,97.3,4.46,21.8,,,,
4/3/2017,M24-30BL,,146,,S0317,=,=,OK,224,195,105,35,97.2,4.59,21.19,,,,
4/3/2017,M24-30BL,,147,,S0317,=,=,OK,219,195,104,36,98.75,4.44,22.23,,,,
4/3/2017,M24-30BL,,148,,S0317,=,=,OK,222,195,104,35,98.2,4.5,21.81,,,,
4/3/2017,M24-30BL,,149,,S0317,=,=,OK,219,195,104,39,98.7,4.44,22.22,,,,
4/3/2017,M24-30BL,,150,Muestra,S0317,=,=,OK,290,195,104,38,129.1,5.88,21.95,,,,
4/3/2017,M24-30BL,,151,,S0317,=,=,OK,220,195,104.5,39,99.05,4.48,22.09,,,,
4/3/2017,M24-30BL,,152,,S0317,=,=,OK,226,195,105,39,98.95,4.63,21.38,,,,
4/3/2017,M24-30BL,,153,,S0317,=,=,OK,219,195,105,41,99.25,4.48,22.13,,,,
4/3/2017,M24-30BL,,154,,S0317,=,=,OK,220,195,104,40,98.5,4.46,22.08,,,,
4/3/2017,M24-30BL,,155,,S0317,=,=,OK,219,195,103.5,38,97.95,4.42,22.16,,,,
4/3/2017,M24-30BL,,156,Cambio,S0317,=,=,OK,221,195,103,40,89.8,4.44,20.23,,,,
4/3/2017,M20-27,,157,,S0317,=,=,OK,240,195,110,31,87.6,5.15,17.02,,,,
4/3/2017,M20-27,,158,,S0317,=,=,OK,250,195,114.5,31,88.55,5.58,15.86,,,,
4/3/2017,M20-27,,159,,S0317,=,=,OK,244,195,116,27,90.55,5.52,16.41,,,,
4/3/2017,M20-27,,160,,S0317,=,=,OK,245,195,114,20,93.15,5.45,17.1,,,,
4/3/2017,M20-27,,161,,S0317,=,=,OK,300,195,112,21,106.1,6.55,16.19,,,,
4/3/2017,M20-27,,162,,S0317,=,=,OK,282,195,112.5,27,104.4,6.19,16.88,,,,
4/3/2017,M20-27,,163,,S0317,=,=,OK,247,195,115,20,90.4,5.54,16.32,,,,
4/3/2017,M20-27,,164,,S0317,=,=,OK,282,195,112.5,27,104.4,6.19,16.88,,,,
4/3/2017,M20-27,,165,,S0317,=,=,OK,247,195,103,20,89.4,4.96,18.02,,,,
4/3/2017,M20-27,,166,Final,S0317,=,=,=,160,195,103,20,44.55,3.21,13.86,,,,
4/4/2017,C20-15,,1,Inicio ,S0417,=,=,=,140,135,0,=,25,2,12.48,,,,
4/4/2017,C20-15,,2,,S0417,V?146,=,OK,207,133.5,0,64,52.8,2.9,18.22,,,,
4/4/2017,C20-15,,3,,S0417,=,Venas,OK,206,133,0,54,55.45,2.86,19.37,,,,
4/4/2017,C20-15,,4,,S0417,=,Venas,OK,208,135,0,49,54.85,2.98,18.42,,,,
4/4/2017,C20-15,,5,,S0417,=,Venas,OK,206,135,0,53,54.4,2.95,18.45,,,,
4/4/2017,C20-15,,6,,S0417,=,Venas,OK,207,135.5,0,49,54.45,2.98,18.24,,,,
4/4/2017,C20-15,,7,,S0417,=,Venas,OK,207,132,0,57,54.04,2.83,19.08,,,,
4/4/2017,C20-15,,8,,S0417,=,Venas,OK,207,134,0,53,54.42,2.92,18.64,,,,
4/4/2017,C20-15,,9,,S0417,=,Venas,OK,208,134,0,52,54.35,2.93,18.53,,,,
4/4/2017,C20-15,,10,,S0417,=,Venas,OK,208,134,0,47,53.6,2.93,18.27,,,,
4/4/2017,C20-15,,11,,S0417,=,Venas,OK,207,135,0,55,53.6,2.96,18.09,,,,
4/4/2017,C20-15,,12,,S0417,=,Venas,OK,207,133,0,60,53.8,2.88,18.71,,,,
4/4/2017,C20-15,,13,,S0417,"V?153,8",Venas,OK,205,133,0,63,52.7,2.85,18.5,,,,
4/4/2017,C20-15,,14,,S0417,=,Venas,OK,207,135,0,65,53.3,2.96,17.99,,,,
4/4/2017,C20-15,,15,,S0417,=,Venas,OK,208,135.5,0,60,53.65,3,17.89,,,,
4/4/2017,C20-15,,16,,S0417,"H2O?MC?,V?154,6",Venas,OK,207,134,0,61,53.35,2.92,18.28,,,,
4/4/2017,C20-15,,17,,S0417,=,Venas,OK,206,135,0,44,53.5,2.95,18.14,,,,
4/4/2017,C20-15,,18,,S0417,=,Venas,OK,208,135,0,52,53.15,2.98,17.85,,,,
4/4/2017,C20-15,,19,,S0417,"V?155,3",Venas,OK,208,133,0,61,53.05,2.89,18.36,,,,
4/4/2017,C20-15,,20,,S0417,=,Venas,OK,208,133,0,62,53.6,2.89,18.55,,,,
4/4/2017,C20-15,,21,,S0417,V?154,Venas,OK,206,134,0,50,53.1,2.91,18.28,,,,
4/4/2017,C20-15,,22,,S0417,=,Venas,OK,208,133,0,61,53.2,2.89,18.41,,,,
4/4/2017,C20-15,,23,Muestra,S0417,H2O MC TDI?,Venas,OK,206,135,0,45,54.05,2.95,18.33,,,,
4/4/2017,C20-15,,24,,S0417,=,Venas,OK,205,133,0,57,52.55,2.85,18.45,,,,
4/4/2017,C20-15,,25,,S0417,=,Venas,OK,207,132,0,42,54,2.83,19.06,,,,
4/4/2017,C20-15,,26,,S0417,=,Venas,OK,207,133,0,42,54,2.88,18.78,,,,
4/4/2017,C20-15,,27,,S0417,=,Venas,OK,208,134,0,43,53.7,2.93,18.31,,,,
4/4/2017,C20-15,,28,,S0417,=,Venas,OK,208,133,0,53,54.5,2.89,18.86,,,,
4/4/2017,C20-15,,29,,S0417,"T9?,31",Venas,OK,206,133,0,50,53.8,2.86,18.8,,,,
4/4/2017,C20-15,,30,,S0417,=,Venas,OK,208,134,0,58,54.8,2.93,18.68,,,,
4/4/2017,C20-15,,31,,S0417,"H2O?,58,MC?155",Venas,OK,208,135,0,57,56.6,2.98,19.01,,,,
4/4/2017,C20-15,,32,,S0417,"V?157,8",Venas,OK,206,133,0,58,55.6,2.86,19.43,,,,
4/4/2017,C20-15,,33,,S0417,=,Venas,OK,206,134.5,0,62,53.1,2.93,18.14,,,,
4/4/2017,C20-15,,34,,S0417,"T9?,35",Venas,OK,208,134,0,65,55.35,2.93,18.87,,,,
4/4/2017,C20-15,,35,,S0417,=,Venas,OK,206,135,0,64,53.6,2.95,18.18,,,,
4/4/2017,C20-15,,36,,S0417,=,Venas,OK,208,135,0,52,53.1,2.98,17.83,,,,
4/4/2017,C20-15,,37,,S0417,"T9?,38",Venas,OK,207,134,0,41,53.7,2.92,18.4,,,,
4/4/2017,C20-15,,38,,S0417,=,Venas,OK,208,134,0,53,52.6,2.93,17.93,,,,
4/4/2017,C20-15,,39,,S0417,=,Venas,OK,208,134,0,52,52.1,2.93,17.76,,,,
4/4/2017,C20-15,,40,,S0417,=,Venas,OK,208,133,0,52,52.4,2.89,18.13,,,,
4/4/2017,C20-15,,41,,S0417,=,Venas,OK,209,133,0,56,53.15,2.9,18.3,,,,
4/4/2017,C20-15,,42,,S0417,"T9?,041",Venas,OK,207,134,0,54,53.1,2.92,18.19,,,,
4/4/2017,C20-15,,43,,S0417,=,Venas,OK,207,134,0,48,52,2.92,17.81,,,,
4/4/2017,C20-15,,44,,S0417,=,=,OK,207,134,0,37,51.4,2.92,17.61,,,,
4/4/2017,C20-15,,45,,S0417,Burbuja,=,OK,208,134,0,48,51.25,2.93,17.47,,,,
4/4/2017,C20-15,,46,,S0417,=,=,OK,208,135,0,38,51.3,2.98,17.23,,,,
4/4/2017,C20-15,,47,,S0417,T9?043,=,OK,207,135,0,38,51.6,2.96,17.41,,,,
4/4/2017,C20-15,,48,Muestra,S0417,=,=,OK,51,135,0,38,11.95,0.73,16.37,,,,
4/4/2017,C20-15,,49,,S0417,=,=,OK,207,136,0,20,50.95,3.01,16.94,,,,
4/4/2017,C20-15,,50,,S0417,"V?153,AM?,13",=,OK,207,133,0,48,51.35,2.88,17.86,,,,
4/4/2017,C20-15,,51,,S0417,=,=,OK,195,135,0,32,49,2.79,17.56,,,,
4/4/2017,C20-15,,52,,S0417,=,Grieta,NG,90,134.5,0,=,20,1.28,15.64,,,,
4/4/2017,C20-15,,53,,S0417,=,Grieta,NG,120,135,0,=,25,1.72,14.55,,,,
4/4/2017,C20-15,,54,Final,S0417,=,=,=,155,135,0,=,21,2.22,9.47,,,,
4/5/2017,M35-27HR,,1,Inicio ,S0517,=,=,=,285,195,82,=,157.75,4.56,34.62,,,,
4/5/2017,M35-27HR,,2,,S0517,=,=,OK,279,195,95,=,161.75,5.17,31.3,,,,
4/5/2017,M35-27HR,,3,Muestra,S0517,=,=,OK,340,195,94,=,200.8,6.23,32.22,,,,
4/5/2017,M35-27HR,,4,,S0517,=,=,OK,279,195,89,=,167.2,4.84,34.53,,,,
4/5/2017,M35-27HR,,5,,S0517,=,=,OK,285,195,86.5,=,165.5,4.81,34.43,,,,
4/5/2017,M35-27HR,,6,,S0517,=,=,OK,295,195,78,=,163.75,4.49,36.49,,,,
4/5/2017,M35-27HR,,7,Final,S0517,=,=,=,278,195,78,=,114.85,4.23,27.16,,,,
4/5/2017,M35-27HR,,8,Inicio ,S0517,=,=,=,334,195,84,=,197.7,5.47,36.14,,,,
4/5/2017,M35-27HR,,9,,S0517,=,=,OK,278,195,87,=,158,4.72,33.5,,,,
4/5/2017,M35-27HR,,10,,S0517,=,=,OK,286,195,88,=,164.4,4.91,33.5,,,,
4/5/2017,M35-27HR,,11,,S0517,=,=,OK,279,195,89,=,167.7,4.84,34.63,,,,
4/5/2017,M35-27HR,,12,,S0517,=,=,OK,279,195,89,=,167,4.84,34.49,,,,
4/5/2017,M35-27HR,,13,,S0517,=,=,OK,278,195,87,=,164.8,4.72,34.94,,,,
4/5/2017,M35-27HR,,14,,S0517,=,=,OK,281,195,88,=,161.3,4.82,33.45,,,,
4/5/2017,M35-27HR,,15,,S0517,=,=,OK,279,195,87,=,165.4,4.73,34.94,,,,
4/5/2017,M35-27HR,,16,,S0517,=,=,OK,282,195,88,=,164.5,4.84,33.99,,,,
4/5/2017,M35-27HR,,17,,S0517,=,=,OK,280,195,89,=,165.6,4.86,34.08,,,,
4/5/2017,M35-27HR,,18,,S0517,=,=,OK,283,195,90,=,166.8,4.97,33.58,,,,
4/5/2017,M35-27HR,,19,,S0517,=,=,OK,279,195,90,=,169.6,4.9,34.64,,,,
4/5/2017,M35-27HR,,20,,S0517,=,=,OK,281,195,89,=,169.3,4.88,34.72,,,,
4/5/2017,M35-27HR,,21,,S0517,=,=,OK,279,195,90,=,169.6,4.9,34.64,,,,
4/5/2017,M35-27HR,,22,Muestra,S0517,=,=,OK,338,195,89,=,200.1,5.87,34.11,,,,
4/5/2017,M35-27HR,,23,,S0517,=,=,OK,334,195,88,=,198.7,5.73,34.67,,,,
4/5/2017,M35-27HR,,24,,S0517,=,=,OK,283,195,87,=,165.2,4.8,34.41,,,,
4/5/2017,M35-27HR,,25,,S0517,=,=,OK,278,195,88,=,164.9,4.77,34.57,,,,
4/5/2017,M35-27HR,,26,,S0517,=,=,OK,281,195,87,=,163.2,4.77,34.23,,,,
4/5/2017,M35-27HR,,27,,S0517,=,=,OK,278,195,88,=,164.5,4.77,34.48,,,,
4/5/2017,M35-27HR,,28,,S0517,=,=,OK,281,195,87,=,163.8,4.77,34.36,,,,
4/5/2017,M35-27HR,,29,,S0517,=,=,OK,277,195,89,=,164.3,4.81,34.18,,,,
4/5/2017,M35-27HR,,30,,S0517,=,=,OK,280,195,89,=,163.7,4.86,33.69,,,,
4/5/2017,M35-27HR,,31,,S0517,=,=,OK,290,195,88,=,173.5,4.98,34.86,,,,
4/5/2017,M35-27HR,,32,,S0517,=,=,OK,289,195,88,=,162.8,4.96,32.83,,,,
4/5/2017,M35-27HR,,33,Final,S0517,=,=,=,220,195,87,=,107.8,3.73,28.88,,,,
4/6/2017,M24-30,,1,Inicio ,S0617,=,=,=,251,195,92,31,99.2,4.5,22.03,,,,
4/6/2017,M24-30,,2,,S0617,=,=,OK,248,195,101,36,104.4,4.88,21.37,,,,
4/6/2017,M24-30,,3,,S0617,=,=,OK,248,195,105.5,44,110.15,5.1,21.59,,,,
